Unnamed: 0,gameId,driveNumber,season,offense,defense,startYardline,startPeriod,game_minutes_remaining,startScoreDiff,isHomeOffense,neutralSite,ppa_off_overall,ppa_off_passing,ppa_off_rushing,ppa_off_third_down,ppa_def_overall,ppa_def_passing,ppa_def_rushing,ppa_def_third_down,off_rating,def_rating,off_elo,def_elo,yards,plays,drive_result
329670,401635553,3,2024,Middle Tennessee,Duke,14,1,57.9,0,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,6,1,TURNOVER
329671,401635553,4,2024,Duke,Middle Tennessee,20,1,57.75,0,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,20,4,TD
329672,401635553,5,2024,Middle Tennessee,Duke,35,1,56.23333333333333,-7,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,56,12,FG
329673,401635553,6,2024,Duke,Middle Tennessee,70,1,51.1,4,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,5,3,PUNT
329674,401635553,7,2024,Middle Tennessee,Duke,8,1,50.06666666666667,-4,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,-7,3,TURNOVER
329675,401635553,8,2024,Duke,Middle Tennessee,1,1,48.68333333333333,11,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,1,1,TD
329676,401635553,9,2024,Middle Tennessee,Duke,16,1,48.516666666666666,-11,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,8,2,TURNOVER
329677,401635553,10,2024,Duke,Middle Tennessee,24,1,47.78333333333333,11,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,24,5,TD
329678,401635553,11,2024,Middle Tennessee,Duke,25,1,46.31666666666667,-18,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,1,7,PUNT
329679,401635553,12,2024,Duke,Middle Tennessee,81,2,42.93333333333333,18,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,8,2,TURNOVER
329680,401635553,13,2024,Middle Tennessee,Duke,58,2,42.41666666666666,-18,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,19,7,DOWNS
329681,401635553,14,2024,Duke,Middle Tennessee,77,2,38.68333333333333,18,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,35,5,PUNT
329682,401635553,15,2024,Middle Tennessee,Duke,20,2,36.46666666666667,-18,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,15,5,PUNT
329683,401635553,16,2024,Duke,Middle Tennessee,86,2,33.56666666666667,18,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,86,8,TD
329684,401635553,17,2024,Middle Tennessee,Duke,22,2,31.116666666666667,-25,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,39,5,PUNT
329686,401635553,19,2024,Duke,Middle Tennessee,75,3,30.0,25,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,70,8,FG
329687,401635553,20,2024,Middle Tennessee,Duke,21,3,27.2,-28,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,22,7,PUNT
329688,401635553,21,2024,Duke,Middle Tennessee,98,3,22.816666666666663,28,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,4,3,PUNT
329689,401635553,22,2024,Middle Tennessee,Duke,44,3,20.366666666666667,-28,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,56,7,TD
329690,401635553,23,2024,Duke,Middle Tennessee,73,3,16.7,21,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,21,4,PUNT
329691,401635553,24,2024,Middle Tennessee,Duke,12,4,14.633333333333333,-21,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,-4,4,TURNOVER
329692,401635553,25,2024,Duke,Middle Tennessee,14,4,12.9,21,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,14,3,TD
329693,401635553,26,2024,Middle Tennessee,Duke,25,4,11.9,-28,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,39,11,MISSED_FG
329694,401635553,27,2024,Duke,Middle Tennessee,64,4,6.116666666666666,28,False,0,0.09,0.25,-0.11,0.23,0.32,0.5,0.17,0.77,5.6,-24.4,1540.0,1093.0,13,6,PUNT
329695,401635553,28,2024,Middle Tennessee,Duke,20,4,1.8666666666666667,-28,True,0,0.12,0.19,0.02,0.42,0.09,0.11,0.08,0.29,-24.4,5.6,1093.0,1540.0,9,3,PUNT
329697,401635554,1,2024,Georgia Tech,Louisville,75,1,60.0,0,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,3,3,PUNT
329698,401635554,2,2024,Louisville,Georgia Tech,7,1,58.43333333333333,0,True,0,0.3,0.4,0.21,0.68,0.15,0.26,0.04,0.38,13.6,1.9,1809.0,1554.0,58,7,MISSED_FG
329699,401635554,3,2024,Georgia Tech,Louisville,65,1,55.23333333333333,0,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,65,6,TD
329700,401635554,4,2024,Louisville,Georgia Tech,25,1,52.66666666666666,-7,True,0,0.3,0.4,0.21,0.68,0.15,0.26,0.04,0.38,13.6,1.9,1809.0,1554.0,14,5,PUNT
329701,401635554,5,2024,Georgia Tech,Louisville,94,1,48.31666666666667,7,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,-6,3,TURNOVER_TD
329702,401635554,6,2024,Georgia Tech,Louisville,75,1,47.18333333333333,0,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,46,5,MISSED_FG
329703,401635554,7,2024,Louisville,Georgia Tech,29,2,44.833333333333336,0,True,0,0.3,0.4,0.21,0.68,0.15,0.26,0.04,0.38,13.6,1.9,1809.0,1554.0,71,7,TD
329704,401635554,8,2024,Georgia Tech,Louisville,75,2,41.333333333333336,-7,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,8,3,PUNT
329705,401635554,9,2024,Louisville,Georgia Tech,15,2,39.1,7,True,0,0.3,0.4,0.21,0.68,0.15,0.26,0.04,0.38,13.6,1.9,1809.0,1554.0,75,11,FG
329706,401635554,10,2024,Georgia Tech,Louisville,75,2,31.933333333333334,-10,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,75,10,TD
329707,401635554,11,2024,Louisville,Georgia Tech,25,3,30.0,3,True,0,0.3,0.4,0.21,0.68,0.15,0.26,0.04,0.38,13.6,1.9,1809.0,1554.0,11,8,PUNT
329708,401635554,12,2024,Georgia Tech,Louisville,75,3,25.133333333333333,-3,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,67,13,FG
329709,401635554,13,2024,Louisville,Georgia Tech,25,3,17.766666666666666,0,True,0,0.3,0.4,0.21,0.68,0.15,0.26,0.04,0.38,13.6,1.9,1809.0,1554.0,75,3,TD
329710,401635554,14,2024,Georgia Tech,Louisville,67,3,16.633333333333333,-7,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,66,9,DOWNS
329711,401635554,15,2024,Louisville,Georgia Tech,1,4,11.466666666666669,5,True,0,0.3,0.4,0.21,0.68,0.15,0.26,0.04,0.38,13.6,1.9,1809.0,1554.0,0,1,SAFETY
329712,401635554,16,2024,Georgia Tech,Louisville,66,4,11.283333333333331,-5,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,33,9,MISSED_FG
329713,401635554,17,2024,Georgia Tech,Louisville,75,4,7.083333333333333,-26,False,0,0.24,0.36,0.14,0.51,0.14,0.23,0.05,0.35,1.9,13.6,1554.0,1809.0,54,11,DOWNS
329715,401635555,1,2024,Miami,South Florida,75,1,59.98333333333333,0,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,75,7,TD
329716,401635555,2,2024,South Florida,Miami,25,1,56.5,-7,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,35,8,FG
329717,401635555,3,2024,Miami,South Florida,75,1,53.46666666666667,4,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,-1,3,TURNOVER
329718,401635555,4,2024,South Florida,Miami,70,1,52.6,-4,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,30,3,TD
329719,401635555,5,2024,Miami,South Florida,90,1,51.766666666666666,-2,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,90,8,TD
329720,401635555,6,2024,South Florida,Miami,25,1,46.78333333333333,-5,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,42,7,FG
329721,401635555,7,2024,Miami,South Florida,74,2,44.13333333333333,2,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,25,6,PUNT
329722,401635555,8,2024,South Florida,Miami,7,2,41.1,-2,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,66,19,FG
329723,401635555,9,2024,Miami,South Florida,80,2,32.55,-1,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,80,2,TD
329724,401635555,10,2024,South Florida,Miami,25,2,31.933333333333334,-7,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,62,7,MISSED_FG
329726,401635555,12,2024,South Florida,Miami,25,3,30.0,-7,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,19,4,PUNT
329727,401635555,13,2024,Miami,South Florida,80,3,28.266666666666666,7,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,80,12,TD
329728,401635555,14,2024,South Florida,Miami,25,3,22.416666666666668,-14,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,28,8,PUNT
329729,401635555,15,2024,Miami,South Florida,80,3,18.8,14,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,80,7,TD
329730,401635555,16,2024,South Florida,Miami,26,3,15.783333333333331,-21,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,61,9,TURNOVER
329731,401635555,17,2024,Miami,South Florida,80,4,13.333333333333334,21,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,80,10,TD
329732,401635555,18,2024,South Florida,Miami,25,4,7.733333333333333,-28,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,29,8,PUNT
329733,401635555,19,2024,Miami,South Florida,96,4,4.8,28,False,0,0.41,0.45,0.35,0.86,0.14,0.23,0.04,0.38,21.6,-2.3,1855.0,1434.0,96,3,TD
329734,401635555,20,2024,South Florida,Miami,25,4,3.15,-35,True,0,0.17,0.16,0.18,0.61,0.14,0.17,0.1,0.49,-2.3,21.6,1434.0,1855.0,24,6,TURNOVER
329736,401635556,1,2024,James Madison,North Carolina,75,1,60.0,0,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,44,5,FG
329737,401635556,2,2024,North Carolina,James Madison,25,1,58.6,-3,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,67,3,TURNOVER
329738,401635556,3,2024,James Madison,North Carolina,92,1,57.4,3,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,3,3,PUNT
329739,401635556,4,2024,North Carolina,James Madison,40,1,56.45,-3,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,2,3,TD
329740,401635556,5,2024,North Carolina,James Madison,23,1,55.516666666666666,-11,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,77,6,TD
329741,401635556,6,2024,James Madison,North Carolina,68,1,53.11666666666667,4,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,11,4,PUNT
329742,401635556,7,2024,North Carolina,James Madison,20,1,51.1,-4,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,80,5,TD
329743,401635556,8,2024,James Madison,North Carolina,75,1,49.13333333333333,-3,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,75,2,TD
329744,401635556,9,2024,James Madison,North Carolina,61,1,48.56666666666667,4,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,61,5,TD
329745,401635556,10,2024,North Carolina,James Madison,25,1,46.38333333333333,-11,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,75,6,TD
329746,401635556,11,2024,James Madison,North Carolina,75,2,44.55,4,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,75,8,TD
329747,401635556,12,2024,North Carolina,James Madison,25,2,40.333333333333336,-11,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,-5,3,PUNT
329748,401635556,13,2024,James Madison,North Carolina,69,2,39.23333333333333,11,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,69,2,TD
329749,401635556,14,2024,North Carolina,James Madison,25,2,38.75,-18,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,2,4,TURNOVER
329750,401635556,15,2024,James Madison,North Carolina,27,2,37.4,25,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,27,1,TD
329751,401635556,16,2024,North Carolina,James Madison,25,2,37.23333333333333,-25,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,27,3,TURNOVER
329752,401635556,17,2024,James Madison,North Carolina,65,2,36.23333333333333,25,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,31,2,TURNOVER
329753,401635556,18,2024,North Carolina,James Madison,34,2,35.43333333333333,-25,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,1,3,PUNT
329754,401635556,19,2024,James Madison,North Carolina,71,2,34.483333333333334,25,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,26,9,PUNT
329755,401635556,20,2024,North Carolina,James Madison,8,2,31.416666666666668,-25,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,9,3,TURNOVER_TD
329757,401635556,22,2024,North Carolina,James Madison,25,3,30.0,-32,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,50,9,FG
329758,401635556,23,2024,James Madison,North Carolina,75,3,26.58333333333333,29,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,75,6,TD
329759,401635556,24,2024,North Carolina,James Madison,21,3,24.2,-36,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,79,6,TD
329760,401635556,25,2024,James Madison,North Carolina,75,3,22.183333333333334,28,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,15,6,TD
329761,401635556,26,2024,James Madison,North Carolina,75,3,18.133333333333333,22,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,50,10,FG
329762,401635556,27,2024,North Carolina,James Madison,22,4,13.316666666666666,-25,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,78,7,TD
329763,401635556,28,2024,James Madison,North Carolina,75,4,11.0,19,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,5,3,PUNT
329764,401635556,29,2024,North Carolina,James Madison,30,4,10.05,-19,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,3,4,TURNOVER
329765,401635556,30,2024,James Madison,North Carolina,33,4,9.316666666666666,19,False,0,0.16,0.19,0.16,0.58,0.17,0.23,0.15,0.44,7.5,5.0,1691.0,1496.0,33,7,TD
329766,401635556,31,2024,North Carolina,James Madison,20,4,4.316666666666666,-26,True,0,0.21,0.19,0.26,0.57,0.03,0.08,0.01,0.37,5.0,7.5,1496.0,1691.0,80,12,TD
329768,401635557,1,2024,SMU,TCU,25,1,60.0,0,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,41,11,FG
329769,401635557,2,2024,TCU,SMU,75,1,54.86666666666667,-3,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,26,7,TURNOVER_TD
329770,401635557,3,2024,TCU,SMU,75,1,52.03333333333333,-10,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,3,3,TD
329771,401635557,4,2024,TCU,SMU,65,1,51.16666666666666,-17,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,65,14,TD
329772,401635557,5,2024,SMU,TCU,30,2,44.85,10,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,2,3,TURNOVER
329773,401635557,6,2024,TCU,SMU,32,2,43.583333333333336,-10,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,32,6,TD
329774,401635557,7,2024,SMU,TCU,32,2,41.333333333333336,3,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,68,8,TD
329775,401635557,8,2024,TCU,SMU,75,2,38.016666666666666,-10,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,75,7,TD
329776,401635557,9,2024,SMU,TCU,40,2,34.86666666666667,3,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,60,11,TD
329777,401635557,10,2024,TCU,SMU,65,2,31.466666666666665,-10,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,-1,3,TURNOVER_TD
329778,401635557,11,2024,TCU,SMU,75,2,31.066666666666663,-17,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,6,3,PUNT
329779,401635557,12,2024,SMU,TCU,37,2,30.216666666666665,17,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,31,3,FG
329780,401635557,13,2024,TCU,SMU,90,3,29.78333333333333,-20,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,90,7,TD
329781,401635557,14,2024,SMU,TCU,25,3,26.3,13,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,75,4,TD
329782,401635557,15,2024,TCU,SMU,80,3,24.383333333333333,-21,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,-10,3,TURNOVER
329783,401635557,16,2024,SMU,TCU,99,3,23.633333333333333,28,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,1,1,TD
329784,401635557,17,2024,TCU,SMU,71,3,23.433333333333334,-28,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,48,6,TURNOVER
329785,401635557,18,2024,SMU,TCU,25,3,20.45,28,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,47,9,FG
329786,401635557,19,2024,TCU,SMU,75,3,16.583333333333332,-31,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,15,4,TURNOVER
329787,401635557,20,2024,SMU,TCU,60,3,15.1,31,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,4,4,MISSED_FG
329788,401635557,21,2024,TCU,SMU,64,4,13.533333333333331,-31,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,64,5,TD
329789,401635557,22,2024,SMU,TCU,47,4,12.216666666666669,30,True,0,0.23,0.38,0.11,0.66,0.17,0.16,0.21,0.63,17.5,10.8,1826.0,1700.0,53,6,TD
329790,401635557,23,2024,TCU,SMU,59,4,8.266666666666667,-31,False,0,0.28,0.46,0.06,0.49,0.03,0.11,-0.06,0.34,10.8,17.5,1700.0,1826.0,59,10,TD
329792,401635558,1,2024,Virginia,Coastal Carolina,13,1,60.0,0,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,13,3,TD
329793,401635558,2,2024,Coastal Carolina,Virginia,35,1,58.6,-7,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,52,9,FG
329794,401635558,3,2024,Virginia,Coastal Carolina,75,1,55.18333333333333,4,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,4,3,PUNT
329795,401635558,4,2024,Coastal Carolina,Virginia,5,1,53.833333333333336,-4,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,-1,3,PUNT
329796,401635558,5,2024,Virginia,Coastal Carolina,48,1,52.45,4,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,0,3,PUNT
329797,401635558,6,2024,Coastal Carolina,Virginia,20,1,52.0,-4,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,-2,3,TURNOVER
329798,401635558,7,2024,Virginia,Coastal Carolina,35,1,51.15,4,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,35,3,TD
329799,401635558,8,2024,Coastal Carolina,Virginia,25,1,49.78333333333333,-11,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,5,3,PUNT
329800,401635558,9,2024,Virginia,Coastal Carolina,70,1,48.98333333333333,11,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,64,14,FG
329801,401635558,10,2024,Coastal Carolina,Virginia,10,2,41.0,-14,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,90,8,TD
329802,401635558,11,2024,Virginia,Coastal Carolina,75,2,37.43333333333333,7,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,75,10,TD
329803,401635558,12,2024,Coastal Carolina,Virginia,25,2,32.983333333333334,-14,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,-4,3,PUNT
329804,401635558,13,2024,Virginia,Coastal Carolina,58,2,31.766666666666666,14,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,28,10,FG
329805,401635558,14,2024,Virginia,Coastal Carolina,75,3,30.0,17,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,47,6,FG
329806,401635558,15,2024,Coastal Carolina,Virginia,25,3,27.45,-20,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,67,6,DOWNS
329807,401635558,16,2024,Virginia,Coastal Carolina,92,3,24.266666666666666,20,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,92,5,TD
329808,401635558,17,2024,Coastal Carolina,Virginia,25,3,21.433333333333334,-27,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,75,4,TD
329809,401635558,18,2024,Virginia,Coastal Carolina,75,3,19.35,20,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,35,7,DOWNS
329810,401635558,19,2024,Coastal Carolina,Virginia,40,3,16.8,-20,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,25,5,DOWNS
329811,401635558,20,2024,Virginia,Coastal Carolina,65,4,14.8,20,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,65,6,TD
329812,401635558,21,2024,Coastal Carolina,Virginia,25,4,12.2,-26,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,75,8,TD
329813,401635558,22,2024,Virginia,Coastal Carolina,82,4,9.0,19,False,0,0.12,0.09,0.16,0.45,0.21,0.27,0.17,0.67,-5.1,-6.9,1356.0,1319.0,30,9,PUNT
329814,401635558,23,2024,Coastal Carolina,Virginia,20,4,3.1,-19,True,0,0.17,0.24,0.13,0.41,0.25,0.35,0.15,0.56,-6.9,-5.1,1319.0,1356.0,28,6,DOWNS
329816,401635560,1,2024,Western Kentucky,Boston College,65,1,60.0,0,False,0,0.2,0.36,0.02,0.62,0.14,0.22,0.04,0.47,-2.2,1.2,1364.0,1513.0,47,10,DOWNS
